created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,rawtext,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count,geolocation,recordRetrieved,id_str,URL,dbSource,lat,lng
Mon Feb 11 08:39:06 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,GBANGBALASAATA PROGRAMME ON SPLASH FM Up next this week is Oluyole state House of Assembly debate Join Abiodun Adewole Mr Double A at 11am today on Splash 1055 FM as he will,GBANGBA-LASAATA PROGRAMME ON SPLASH FM. Up next this week is Oluyole state House of Assembly debate. Join Abiodun Adewole (Mr. Double A) at 11am today on Splash 105.5 FM as he will https://t.co/XmL7sXhqpa,Thu May 28 07:19:56 +0000 2015,575,Ibadan,en,Abiodun Adewole,Mrdoubleapress,None,None,125,7.3447043 3.88535447,39:12.0,1.09488E+18,https://twitter.com/statuses/1094878481521856512,location3.db,7.3447043,3.88535447
Mon Feb 11 09:36:03 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Last day in London next stop Edimburgh London United Kingdom,Last day in London next stop Edimburgh. #lohemospasadolaraja #seguimosconlasvacaciones #aescocialospasajes @ London United Kingdom https://t.co/wc2ZM8m9TD,Mon Feb 07 01:02:44 +0000 2011,489,Stgo - PtoMontt - Zion,en,D.,D_Schnettler,None,None,1139,51.50711486 -0.12731805,36:09.0,1.09489E+18,https://twitter.com/statuses/1094892815497097217,location3.db,51.50711486,-0.12731805
Mon Feb 11 08:26:32 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Monday Morning thelondonlifeinc,Monday Morning. #london #londonlife #lovelondon #Thelondonlifeinc #igerslondon #ldn4all #timeout #timeoutlondon #MetroLDN #visitlondon #thisislondon #Mylondon #london4all thelondonlifeinc https://t.co/rUTnYtal6y,Tue May 27 09:57:49 +0000 2008,1405,None,en,Jane,gemmak500,None,None,1145,51.50436548 -0.08651547,26:38.0,1.09488E+18,https://twitter.com/statuses/1094875319406739456,location3.db,51.50436548,-0.08651547
Mon Feb 11 07:39:09 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,A golden sunrise in Canary Wharf almost makes the early mornings worth it Canary Wharf London City,A golden sunrise in Canary Wharf almost makes the early mornings worth it! #londonlife #canarywharf @ Canary Wharf London City https://t.co/AcTVjHZAIx,Mon Aug 02 14:07:15 +0000 2010,165,None,en,John Ellis,johnellis83,None,None,271,51.50523591 -0.02194129,39:15.0,1.09486E+18,https://twitter.com/statuses/1094863394983895040,location2.db,51.50523591,-0.02194129
Mon Feb 11 07:39:29 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,THROWBACK Viva La Raza by pommyt87 Clapham London,THROWBACK 'Viva La Raza!' by pommyt87 Clapham London. #art #artist #artoftheday #artwork #graffiti #graffitiart #graff #graffitiartist #streetart #streetartist #streetarteverywhere https://t.co/i488u1nima,Sun Jul 04 16:52:38 +0000 2010,940,London England,en,PommyT87,PommyT87,None,None,656,51.50711486 -0.12731805,39:34.0,1.09486E+18,https://twitter.com/statuses/1094863477795999745,location2.db,51.50711486,-0.12731805
Mon Feb 11 09:14:33 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,I am otw to next country by land way with Train Express the rute is bangkok padang besar amp i ll be arrival at 9 am malay timeDoakan saya ya kawan God Bless,I'am otw to @TourismMalaysia next country by land way with Train Express the rute is bangkok - padang besar &amp; i'll be arrival at 9 am (malay time) Doakan saya ya kawan.. God Bless https://t.co/zZt5LcVdmx,Mon Feb 15 06:57:48 +0000 2010,3912,Jakarta,en,RST,re_female,None,None,3175,13.73945915 100.51666721,14:39.0,1.09489E+18,https://twitter.com/statuses/1094887404110934016,location3.db,13.73945915,100.5166672
Mon Feb 11 07:06:46 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Journey into the woods Seattle Washington,Journey into the woods #woods #winter #snow #trees #seattle #photography #seattlephotographer @ Seattle Washington https://t.co/YnNyLMN8pG,Sun Jan 22 21:47:00 +0000 2012,280,Seattle WA,en,Matt,matthafenbrack,None,None,236,47.6046 -122.3308,06:53.0,1.09486E+18,https://twitter.com/statuses/1094855245170135040,location2.db,47.6046,-122.3308
Mon Feb 11 11:44:08 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,Want to work at LEGO Group Were hiring in London United Kingdom Click the link in our bio for details on this job and more Global Category Manager Construction,Want to work at LEGO Group? We're hiring in London United Kingdom! Click the link in our bio for details on this job and more: Global Category Manager Construction #LEGO #Purchasing,Mon Jan 25 01:28:44 +0000 2010,102,London,en,TMJ-LON Purch Jobs,tmj_LON_purch,None,None,91,51.5073509 -0.1277583,44:13.0,1.09493E+18,https://twitter.com/statuses/1094925046450053121,location3.db,51.5073509,-0.1277583
Mon Feb 11 09:25:51 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Coming to this Friday Masato GxBxT A collaborative art show featuring original artworks and exclusive new merch by the best tattoo artists from Tokyo to NYC,Coming to #bushwick this Friday!! Masato + GxBxT // A collaborative art show featuring original artworks and exclusive new merch by the best tattoo artists from Tokyo to NYC #repost https://t.co/9GBE5aeAFA,Sun Nov 26 08:21:49 +0000 2017,12,Brooklyn NY,en,3RD ETHOS Gallery,3RDETHOS_BK,None,None,198,40.70421 -73.92807,25:56.0,1.09489E+18,https://twitter.com/statuses/1094890244606853120,location3.db,40.70421,-73.92807
Mon Feb 11 09:37:26 +0000 2019,0,0,low,0,0,0,<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>,Im at Toby s Estate in Kuwait City Al Kuwayt w,I'm at Toby's Estate in Kuwait City Al Kuwayt w/ @sot73x @aal3ardy @hade_alenezi @_malakalenzi https://t.co/mbjNCc29hw,Mon Feb 14 19:52:23 +0000 2011,2649,Madrid Espa a,en,.,khalafaldaas,None,None,415,29.34118373 47.94199693,37:31.0,1.09489E+18,https://twitter.com/statuses/1094893161422438400,location3.db,29.34118373,47.94199693
Mon Feb 11 08:05:32 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,As you make us proud may almighty Allah continue to bless whatever u do buddy happy Birthday to u Kaduna State,As you make us proud may almighty Allah continue to bless whatever u do buddy @umarmshareef1 #arewastarboy happy Birthday to u. @ Kaduna State https://t.co/9Tq9wB3CrM,Sat May 07 14:06:44 +0000 2011,471,Abuja,en,AUWAL S. BABA,AuwalSaid,None,None,1418,10.33333333 7.75,05:38.0,1.09487E+18,https://twitter.com/statuses/1094870036106207232,location3.db,10.33333333,7.75
Mon Feb 11 06:48:35 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,This is one of for all the lovely ladies on the Graham San Diego California,This is one of for all the lovely ladies on the Graham #valentinesoloist @ San Diego California https://t.co/YeXhaETTsD,Fri Mar 27 13:47:59 +0000 2009,257,San Diego CA,en,Chill Wizzle,Chill619,None,None,557,32.7155 -117.1585,48:40.0,1.09485E+18,https://twitter.com/statuses/1094850668253261824,location2.db,32.7155,-117.1585
Mon Feb 11 09:54:23 +0000 2019,0,0,low,0,0,0,<a href='http://www.myhome.ie' rel='nofollow'>MyHome Prices Changes</a>,781 320K 295K 15 Slieve Mish Park Turners Cross Cork City cross,7.81% 320K 295K https://t.co/YbT5zwSyf7 15 Slieve Mish Park Turners Cross Cork City #cork #turners_cross,Mon Jun 25 14:36:15 +0000 2012,1675,Ireland,en,MyHome Price Changes,PriceChanges,None,None,138,51.88133362 -8.4675718,54:28.0,1.0949E+18,https://twitter.com/statuses/1094897426874404864,location3.db,51.88133362,-8.4675718
Mon Feb 11 07:17:55 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Rush hour out of my home town Ramsbottom,Rush hour out of my home town #amateurphotography #nofilter #workfromhome #recruiterlife #flexibleworking #ramsbottom #manchester @QuiRecruitment @ Ramsbottom https://t.co/zIxiThFVwL,Mon Aug 10 16:09:38 +0000 2009,2010,Manchester,en,Lysha Holmes,LyshaHolmes,None,None,2584,53.65694794 -2.29496964,18:00.0,1.09486E+18,https://twitter.com/statuses/1094858050945540098,location2.db,53.65694794,-2.29496964
Mon Feb 11 07:18:09 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Ok this will add a bit of pressure in the pool going forwardcos Im now being followed by who as we all know is a human dolphinmermaid Cape Town Western Cape,Ok this will add a bit of pressure in the pool going forward...cos I'm now being followed by @michelleweber71 who as we all know is a human dolphin/mermaid! @ Cape Town Western Cape https://t.co/BggaQCCasV,Fri Jan 22 09:12:20 +0000 2010,12099,Cape Town South Africa,en,Jeremy Harris,jeremyharris55,None,None,667,-33.9253 18.4239,18:15.0,1.09486E+18,https://twitter.com/statuses/1094858109456023552,location2.db,-33.9253,18.4239
Mon Feb 11 06:55:01 +0000 2019,0,0,low,0,0,0,<a href='http://www.portlandonline.com/cgis/metadata/viewer/display.cfm?Meta_layer_id=53215&Db_type=sde&City_Only=False' rel='nofollow'>City of Portland 911 feed</a>,DISTURBANCE PRIORITY at 10800 BLOCK OF SE WASHINGTON ST PORTLAND OR Portland Police 2243,DISTURBANCE - PRIORITY at 10800 BLOCK OF SE WASHINGTON ST PORTLAND OR [Portland Police #PP19000046581] 22:43 #pdx911,Thu Jul 18 07:49:09 +0000 2013,4955,Portland Oregon,en,Portland Police log,pdxpolicelog,None,None,10,45.517404 -122.551719,55:07.0,1.09485E+18,https://twitter.com/statuses/1094852289678831616,location2.db,45.517404,-122.551719
Mon Feb 11 06:55:06 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Hello San Diego Las Americas Premium Outlets,Hello San Diego . . . . . . . . . . . . . . . . #wheninusa #wheninsandiego #citytocity #california #sandiego @ Las Americas Premium Outlets https://t.co/FaYJdgtepj,Sun Mar 27 09:15:35 +0000 2011,246,manila philippines,en,Francis Baylon,franz_artryxz,None,None,225,32.5436944 -117.041036,55:12.0,1.09485E+18,https://twitter.com/statuses/1094852309945909248,location2.db,32.5436944,-117.041036
Mon Feb 11 10:10:07 +0000 2019,0,0,low,0,0,0,<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>,Following multiple breakins we were asked by our client to secure their premises to prevent any further burglaries We fitted high security concealed shackle padlocks to each set of doors,Following multiple break-ins we were asked by our client to secure their premises to prevent any further burglaries. We fitted high security concealed shackle padlocks to each set of doors. #LocksmithInLondon #LondonLocksmiths #Locksmith #London #BurglaryPrevention #NW8 https://t.co/oIpe5TVGU8,Fri Mar 13 12:33:59 +0000 2009,549,London England,en,Abbey Locksmiths,AbbeyLocksmiths,None,None,270,51.7178265 -0.285052,10:12.0,1.0949E+18,https://twitter.com/statuses/1094901385336901633,location3.db,51.7178265,-0.285052
Mon Feb 11 09:44:23 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,The west end London On a wet mid winter night Les Miserables Musical,The west end London. On a wet mid winter night. #lovelondon #westend #london #theatrelandlondon #leicestersquare @ Les Miserables - Musical https://t.co/CRAbve2uug,Wed Sep 18 17:24:37 +0000 2013,3141,Buckinghamshire UK,en,Phil Carpenter Photography,philcfoto,None,None,4675,51.51200279 -0.13268497,44:29.0,1.09489E+18,https://twitter.com/statuses/1094894911424409600,location3.db,51.51200279,-0.13268497
Mon Feb 11 09:44:27 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,May love amp positive energies surround us all gtgt London United Kingdom,May love &amp; positive energies surround us all &gt;&gt; #HMxMe @ London United Kingdom https://t.co/pqaAVo1xO8,Thu Dec 27 05:27:16 +0000 2018,2,London England,en,hiddeninvogue,hiddeninvogue,None,None,21,51.50711486 -0.12731805,44:33.0,1.09489E+18,https://twitter.com/statuses/1094894928147111936,location3.db,51.50711486,-0.12731805
Mon Feb 11 07:34:02 +0000 2019,0,0,low,0,0,0,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Stigmabase New York lawmaker says city council is controlled by the homosexual community Seeing all those elected officials joining against me asking for my resignation and my apology that shows how powerful and feared the gay,Stigmabase New York lawmaker says city council is 'controlled by the homosexual community' - Seeing all those elected officials joining against me asking for my resignation and my apology that shows how powerful and feared the gay ... https://t.co/L3N0lDtOcF,Thu Apr 29 13:56:48 +0000 2010,4410,America | United Kindom,en,Stigmabase | ORG,Pairsonnalites,None,None,4220,51.49506473 -0.1373291,34:08.0,1.09486E+18,https://twitter.com/statuses/1094862108452253697,location2.db,51.49506473,-0.1373291
Mon Feb 11 07:34:03 +0000 2019,0,0,low,0,0,0,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Stigmabase Ellen Page calls out Chris Pratt for attending infamously antiLGBTQ church Hillsong has faced controversy since Carl Lentz who leads its New York branch said in 2015 that he believes homosexuality is a sin and that a gay,Stigmabase Ellen Page calls out Chris Pratt for attending 'infamously anti-LGBTQ' church- Hillsong has faced controversy since Carl Lentz who leads its New York branch said in 2015 that he believes homosexuality is a sin and that a gay ... https://t.co/nv6WVqmdCW,Thu Apr 29 13:56:48 +0000 2010,4410,America | United Kindom,en,Stigmabase | ORG,Pairsonnalites,None,None,4220,51.49506473 -0.1373291,34:09.0,1.09486E+18,https://twitter.com/statuses/1094862112327778305,location2.db,51.49506473,-0.1373291
Mon Feb 11 07:34:10 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,You can t beat Wellington on a good day Photos courtesy of my husband Wellington,You can't beat Wellington on a good day. Photos courtesy of my husband. #photography #love #capital #city #wellywood #wellington #beautiful #grateful #gratitude #stunning @ Wellington https://t.co/8OOYOaReo4,Tue Nov 05 04:39:20 +0000 2013,201,Wellington New Zealand,en,FoodieTraveller,DeniseMenara,None,None,164,-41.2889 174.777,34:15.0,1.09486E+18,https://twitter.com/statuses/1094862139897057281,location2.db,-41.2889,174.777
Mon Feb 11 08:56:40 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,20000 Sqft in DLF Cyber City Phase3 Sector24 Near Rapid,20 000 Sq.ft. #Commercial #OfficeSpace in DLF Cyber City Phase-3 Sector-24 #Gurgaon Near Rapid... #ForRent #DLFCityPhaseIII #Property https://t.co/1OjqYldqay,Sat Nov 07 11:03:49 +0000 2009,4679,India,en,PropertyWala.com,propertiesindia,None,None,23,28.49026832 77.09123611,56:46.0,1.09488E+18,https://twitter.com/statuses/1094882903241252864,location3.db,28.49026832,77.09123611
Mon Feb 11 07:56:28 +0000 2019,0,0,low,0,0,0,<a href='http://legiscan.com/' rel='nofollow'>eLobbyist</a>,H3684 NEW Provide That Any Person That Is In The Business Of Selling Motor Fuel At Retail In This State And Charges Different Prices For T,H3684 [NEW] Provide That Any Person That Is In The Business Of Selling Motor Fuel At Retail In This State And Charges Different Prices For T https://t.co/GAOX3hzaiu,Thu Jan 14 04:46:56 +0000 2010,183,South Carolina USA,en,LegiScan SC,LegiScanSC,None,None,1,34.000386 -81.03321,56:34.0,1.09487E+18,https://twitter.com/statuses/1094867752991510528,location3.db,34.000386,-81.03321
Mon Feb 11 11:41:14 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Borough of Lewisham London,#LeavememakeIshout #jam #mu #sic #africanmusic #africans #afrobeats #wedeycomesmallsmall @ Borough of Lewisham London https://t.co/5ZP98rBo7q,Sun Mar 17 20:51:30 +0000 2013,691,Nigeria,en,Pst Atonye Douglas,AtonyeDouglas,None,None,173,3.26012573 101.52360837,41:19.0,1.09492E+18,https://twitter.com/statuses/1094924316590960640,location3.db,3.26012573,101.5236084
Mon Feb 11 08:45:36 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Happy Birthday nykings We love you and feel so lucky we get to celebrate with you Welcome to your 30 s Paris Las Vegas Hotel amp Casino,Happy Birthday nykings !!! We love you and feel so lucky we get to celebrate with you!! Welcome to your 30's!!! @ Paris Las Vegas Hotel &amp; Casino https://t.co/DsJINZ8tGQ,Fri Mar 20 15:54:48 +0000 2009,174,Burbank Ca,en,Abigail Alcaraz,gail9611,None,None,130,36.11193 -115.1721,45:41.0,1.09488E+18,https://twitter.com/statuses/1094880116440592384,location3.db,36.11193,-115.1721
Mon Feb 11 08:59:40 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Dancers in the city Dont tilt ur phone Shot,Dancers in the city!!! Don't tilt ur phone!!! -------------------------- https://t.co/NHhQ2RoIgX Shot https://t.co/e4C0TZAN0J,Fri Dec 25 22:48:16 +0000 2009,334,Dubai United Arab Emirates,en,Joe Alexander,Xforlife,None,None,420,25.23463301 55.47471074,59:46.0,1.09488E+18,https://twitter.com/statuses/1094883658375213056,location3.db,25.23463301,55.47471074
Mon Feb 11 08:19:33 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,This job is now open at General Electric in CT Follow us and turn on mobile alerts to hear about jobs like these as soon as theyre posted Controls Manager Offshore Wind,This job is now open at General Electric in #Barcelona CT. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Controls Manager Offshore Wind #Engineering,Tue Apr 21 11:34:37 +0000 2009,250,Spain,en,TMJ-SPN Engin. Jobs,tmj_spn_eng,None,None,215,41.3850639 2.1734035,19:38.0,1.09487E+18,https://twitter.com/statuses/1094873561401966592,location3.db,41.3850639,2.1734035
Mon Feb 11 07:44:48 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Favourite wee cafe spotCanals London streets storytelling isstreet,Favourite wee cafe spot. . Canals London . . #timeless_streets #myspc #streets_storytelling #life_is_street #capturestreets #storyofthestreets #streetphotography #challengerstreets https://t.co/3W2frqJPYp,Fri Jan 13 21:15:35 +0000 2012,1416,Berlin Germany,en,DannyHoW,H_OfWire,None,None,793,51.50711486 -0.12731805,44:53.0,1.09486E+18,https://twitter.com/statuses/1094864815242104833,location2.db,51.50711486,-0.12731805
